Date,RealTRP,ret
2015.11,1578467.1661502356,0.031513968083567434
2015.12,1566428.3308560706,-0.0076269152455840095
2016.01,1463460.686512169,-0.06573402837244946
2016.02,1454226.425929303,-0.006309879498624382
2016.03,1540133.469610339,0.05907404937036431
2016.04,1576277.688634553,0.0234682381348148
2016.05,1565159.972848445,-0.007053145436410224
2016.06,1576686.044809883,0.007364149455254543
2016.07,1631327.9949955347,0.03465620208000275
2016.08,1649388.9812161047,0.011071339593249352
2016.09,1638227.3238169951,-0.0067671468199574925
2016.1,1627922.7261723874,-0.006290090205917531
2016.11,1650057.4294621097,0.013596900475593143
2016.12,1714621.0511231492,0.03912810579089121
2017.01,1729208.1006588375,0.00850744806039394
2017.02,1768211.5568335436,0.02255567514392598
2017.03,1797695.2914672883,0.01667432526373891
2017.04,1789637.2604914566,-0.004482423141496161
2017.05,1818388.0876240241,0.016065170170111553
2017.06,1849030.8784901637,0.016851623190173193
2017.07,1868606.4011115101,0.010586909525994948
2017.08,1867664.3672975078,-0.0005041371010192641
2017.09,1888562.0793896085,0.011189222463102055
2017.1,1941453.5327708605,0.02800620321591274
2017.11,1972282.3289849742,0.01587923465266483
2017.12,2030362.3858930275,0.029448145457929398
2018.01,2117563.2436391297,0.042948420612977545
2018.02,2047175.0889584245,-0.033240166447043085
2018.03,2043898.1002432287,-0.001600736904659672
2018.04,2001951.067528274,-0.020523054799044593
2018.05,2032788.3114174765,0.015403595217377664
2018.06,2072457.9661564685,0.019514897107672846
2018.07,2105104.378149431,0.015752508627959294
2018.08,2155527.1508702645,0.023952623558343156
2018.09,2189218.9264061945,0.01563041111420338
2018.1,2101273.2918807147,-0.04017215156724896
2018.11,2064593.1706673624,-0.017456140215117988
2018.12,1956027.096093124,-0.052584730065316165
2019.01,1986214.8884814621,0.015433217897969698
2019.02,2093166.6725470251,0.05384703572901506
2019.03,2121996.1939335014,0.013773160907151194
2019.04,2189433.62527066,0.03178018487024303
2019.05,2151340.2670217557,-0.017398727145334303
2019.06,2181150.6390319266,0.013856651347599058
2019.07,2260876.9349259757,0.03655240241886015
2019.08,2190146.6150042308,-0.031284462603472396
2019.09,2255974.1729826424,0.030056233462838033
2019.1,2251070.3785978477,-0.002173692608506861
2019.11,2352158.6591364974,0.04490676146767836
2019.12,2412457.2246449427,0.025635415907947934
2020.01,2483580.192826598,0.029481545809427967
2020.02,2479843.975526345,-0.001504367489741032
2020.03,2015128.3161948544,-0.18739713623832122
2020.04,2116307.6606503506,0.05020987678171873
2020.05,2240860.839778048,0.058854003812196964
2020.06,2373715.193392888,0.05928719501742874
2020.07,2443856.607360373,0.0295492122065526
2020.08,2579733.406825097,0.055599333878874946
2020.09,2559975.476291533,-0.007658904009728684
2020.1,2603068.5085820914,0.01683337699507348
2020.11,2707638.149549161,0.04017168223668044
2020.12,2820318.34000255,0.04161567544472322
2021.01,2886860.9264432006,0.02359399841387777
2021.02,2942664.9729102906,0.01933035497343627
2021.03,2945954.1930552484,0.0011177691566106596
2021.04,3097888.003265917,0.05157371780214204
2021.05,3096618.0256682816,-0.0004099494869719278
2021.06,3123663.778074412,0.008733964661428839
2021.07,3204119.030050141,0.02575669396317859
2021.08,3267412.3719594553,0.01975374239087624
2021.09,3255837.0003184583,-0.0035426724035005908
2021.1,3243633.867070783,-0.003748078680376743
2021.11,3380947.034026291,0.042333127776690516
2021.12,3379559.427619032,-0.00041041944558550814
2022.01,3282622.179078735,-0.028683398122278714
2022.02,3158523.247903328,-0.03780481712648254
2022.03,3089117.9102151603,-0.02197398348555446
2022.04,3075642.5822506216,-0.004362192818855526
2022.05,2802650.3379176217,-0.08875941759566741
2022.06,2671560.9980177353,-0.04677334811494405
2022.07,2684317.1304897005,0.004774786157392574
2022.08,2858423.399425151,0.0648605438447909
2022.09,2644740.8976891437,-0.07475537101290886
2022.1,2552663.020349327,-0.034815462422148835
2022.11,2690321.4417998446,0.0539273771559865
2022.12,2698929.519075694,0.0031996463850396673
2023.01,2714401.1988074267,0.005732524551819829
2023.02,2784304.8952038647,0.025752897702502553
2023.03,2703392.974505567,-0.029060007342469385
2023.04,2797284.4309562687,0.034730968577690424
2023.05,2810850.3479097895,0.004849673777679975
2023.06,2940283.3132718145,0.04604761881338648
2023.07,3048446.308142178,0.036786589367813205
2023.08,3004922.2556878747,-0.014277454170032122
2023.09,2968901.1877020737,-0.011987354387494875
2023.1,2879848.9819042543,-0.029995004942130032
2023.11,3018472.879749354,0.048135821953218194
2023.12,3177861.562132431,0.052804410949788716
2024.01,3252686.5017278586,0.023545688864186287
2024.02,3368435.9049149877,0.03558578520421252
2024.03,3456657.3234664267,0.026190618150908618
2024.04,3408526.202919099,-0.013924180514098716
2024.05,3488533.6957832025,0.023472752767921934
2024.06,3611199.524094335,0.03516257517002219
2024.07,3688848.3565239212,0.021502227144056807
