Date,gold,Newmont,Agnico,Kinross,Zijin,Shandong Gold,Zhaojin
2024-11-15,139.88877298535562,74.61558162908541,118.5768619657868,136.51580301209094,147.7598283353564,103.72790749884997,121.88556620306885
2024-11-22,147.7509371580479,79.08193399950694,130.22445743118962,150.8315109625719,149.0841791341254,105.35648904384702,125.75495516084003
2024-11-29,144.86669403892074,76.91190657120114,131.03716009759674,143.73676277778154,148.51659480487382,102.47986886597837,122.1005334042211
2024-12-06,143.86348251344913,75.38981352804683,129.74883473888949,144.32889748143785,148.4220037347409,101.72572600633261,115.86652589674446
2024-12-13,144.81217138403218,73.75768362383289,129.9506312554038,144.62495057045882,147.2868350762377,102.3122842801747,120.16584925682014
2024-12-20,143.32370024333528,70.20000173275119,121.32038682594795,136.9274133650348,142.0840419055215,97.41033939443821,110.49238719387682
2024-12-27,142.6966897121168,69.39311248583995,122.08096546541789,137.81558689490484,144.7327435030596,97.03326796461533,112.85701607506691
2025-01-03,144.21242218025793,69.88824972009266,125.85281118771378,144.77298424637289,147.2868350762377,101.05537136507891,122.74543500767786
2025-01-10,147.6746107656819,71.70376484590078,130.85091146128042,154.54293586336516,152.77343936580672,101.34864642749022,128.11957371054547
2025-01-17,149.62652447293158,76.41676933694843,131.98403565872522,152.61854086490376,153.90860802430993,101.85140833392074,133.27875554374552
2025-01-24,151.42577208425428,77.09529179279532,139.60535786228718,158.2436636587595,151.54369859139766,103.69487952285861,134.13861401686987
2025-01-31,153.3449668740928,78.342335644074,144.26197212426837,166.97740806996762,153.62479690545706,101.93520470133232,131.12909386370768
2025-02-07,156.33281102422524,82.23009947781897,152.65939670482717,175.71115248117576,157.21948502123254,108.51302804118352,150.26104045695743
2025-02-14,157.2215329611479,85.34764824491994,148.77888481984286,166.82940291966796,162.32769659892932,107.46561011912644,153.2705709416043
2025-02-21,160.16575632513047,83.1286884956562,149.16691790133797,162.38850674470325,153.15183207767896,102.64746160080153,153.91546221357638
2025-02-28,154.669870050124,78.56238788580654,150.0776398124718,158.68775042369452,145.20572728506477,97.74551671506505,139.72771992088974
2025-03-07,158.3719529925796,80.92888925135053,153.99014073668343,165.49913941787068,155.42215044045832,101.39055683472525,150.6909851907466
2025-03-14,163.26809006381185,85.3009284037946,161.48778003612347,172.62375392093483,165.35478143122612,106.12490083661909,161.22429539532962
