ym,ECY
1890.8333333333333,1.4479293188767395
1890.9166666666667,1.4743783055440982
1891.0,0.9949380825188752
1891.0833333333333,0.9970047115819253
1891.1666666666667,1.2986888034787765
1891.25,1.1648752704439305
1891.3333333333333,1.0822741109611185
1891.4166666666667,0.8097887936257743
1891.5,0.6103937149086601
1891.5833333333333,0.2040896709183497
1891.6666666666667,-0.826683321118616
1891.75,-0.9170423000387916
1891.8333333333333,-0.9328328165197366
1891.9166666666667,-1.0973154464467436
1892.0,-1.5780715423090896
1892.0833333333333,-1.6860961424131313
1892.1666666666667,-2.1394100412433783
1892.25,-2.4221072749668893
1892.3333333333333,-2.51435802252815
1892.4166666666667,-2.5776978828835744
1892.5,-2.0998101755070615
1892.5833333333333,-2.0715090945244077
1892.6666666666667,-1.6774511432559924
1892.75,-1.6971520676857095
1892.8333333333333,-1.205952689253066
1892.9166666666667,-0.8686892998924355
1893.0,-0.41021548362557975
1893.0833333333333,-0.20583817590019773
1893.1666666666667,-0.26649839599118125
1893.25,-0.3588799163466584
1893.3333333333333,0.10804606415404303
1893.4166666666667,0.3033680296041702
1893.5,0.7334390771946087
1893.5833333333333,0.23197397456332786
1893.6666666666667,0.5344300356698833
1893.75,0.5529562016369921
1893.8333333333333,0.12583784971808218
1893.9166666666667,0.03074989231914016
1894.0,-0.2831422459346644
1894.0833333333333,-0.58029214438804
1894.1666666666667,-1.190507165542118
1894.25,-1.0514783387849973
1894.3333333333333,-0.6114954823300635
1894.4166666666667,-0.5189733127550014
1894.5,-0.27700206733354893
1894.5833333333333,-0.04167757893686827
1894.6666666666667,0.1976862353027388
1894.75,0.057724977769445934
1894.8333333333333,0.28246636689232896
1894.9166666666667,0.22655090778565187
1895.0,0.30027891519042793
1895.0833333333333,0.2485787819288432
1895.1666666666667,0.4490944019723511
1895.25,0.7325555809035177
1895.3333333333333,0.8376111407965653
1895.4166666666667,1.1519126998025986
1895.5,0.7755338058063597
1895.5833333333333,0.4614326252766927
1895.6666666666667,0.5293774765856469
1895.75,0.5959807326270584
1895.8333333333333,0.6596607147556576
1895.9166666666667,0.556134762595424
1896.0,0.6260411634968697
1896.0833333333333,0.17805233819332966
1896.1666666666667,0.4059869954454759
1896.25,0.2630457406601658
1896.3333333333333,0.31802127213657744
1896.4166666666667,0.3265367263312821
1896.5,0.6053299737138202
1896.5833333333333,0.857616671363478
1896.6666666666667,0.5505869389791807
1896.75,0.898947990452726
1896.8333333333333,0.9693020080220361
1896.9166666666667,1.0736338168094959
1897.0,0.3822704751421796
1897.0833333333333,0.3166932802388174
1897.1666666666667,0.29851886508370645
1897.25,0.25014578482112015
1897.3333333333333,-0.015688683077023924
1897.4166666666667,-0.15985160058095693
1897.5,-0.2794348769244427
1897.5833333333333,-0.057321390204542744
1897.6666666666667,0.24584612230911101
1897.75,0.08620890733763431
1897.8333333333333,0.16591271266084423
1897.9166666666667,-0.1711571829162671
1898.0,-0.41739014245349215
1898.0833333333333,-0.05501052134226983
1898.1666666666667,0.22245766228676314
1898.25,0.4621868235449425
1898.3333333333333,1.3036233662140275
1898.4166666666667,0.2033044597252967
1898.5,-0.11232274275904258
1898.5833333333333,-0.2596197184883353
1898.6666666666667,-0.2144569269449663
1898.75,-0.18673158147902089
1898.8333333333333,-0.4208102351561195
1898.9166666666667,-0.4605071180203112
1899.0,-0.40674292764648556
1899.0833333333333,-0.04102598870393409
1899.1666666666667,0.0313937681457932
1899.25,0.1854073264290136
1899.3333333333333,0.6334179078361563
1899.4166666666667,0.9501504064623287
1899.5,1.0012959005826119
1899.5833333333333,1.0920774676827747
1899.6666666666667,1.598982188239268
1899.75,1.824364730044302
1899.8333333333333,1.932477428948865
1899.9166666666667,2.3771700547836923
1900.0,2.5737811567035203
1900.0833333333333,2.6897652963089254
1900.1666666666667,2.6734307147491387
1900.25,2.632424991793155
1900.3333333333333,2.4232858651637654
1900.4166666666667,2.4286393111291114
1900.5,2.6508372245072733
1900.5833333333333,2.050300059681794
1900.6666666666667,2.291044665160241
1900.75,1.930761348008881
1900.8333333333333,1.7974812589310531
1900.9166666666667,1.3490267445614519
1901.0,1.5441362892157335
1901.0833333333333,1.1385946036258678
1901.1666666666667,0.8747130120826396
1901.25,0.24736219890210964
1901.3333333333333,0.5972805426365093
1901.4166666666667,0.4568493362102799
1901.5,1.0564738337857364
